Italian revolt,1831,1831,1831
Abolition of the Unity Protection Act,1824,1824,1824
Abolition of examination law,1828,1828,1828
Catholic Liberation Law,1829,1829,1829
O'Connell,1775,1847,1775@1847
First election law amendment,1832,1832,1832
Gray Cabinet,1830,1834,1830@34 years
Truth ban trade,1807,1807,1807
UK,1807,1807,1807
Wilberforce,1759,1833,1759@1833
Abolition of abortion,1833,1833,1833
UK,1833,1833,1833
Abolition of Chinese trade exclusivity for East India Company,1833,1833,1833
Cobden,1804,1865,1804@1965
Bright,1811,1889,1811@1989
Anti-grain law alliance,1839,1839,1839
Abolition of the grain law,1846,1846,1846
Navigation law abolished,1849,1849,1849
Charteist movement,1837,1858,circa 1837 around 1837
Chadwick,1800,1890,1800@90 years
Reform Banquet,1847,1848,1847@48 years
Guzzot,1787,1874,1787@1874
February Revolution,1848,1848,1848
Second Republican Government,1848,1852,1848@52 years
Lamartine,1790,1869,1790@1869
Louis-Blanc,1811,1882,1811@1982
April ordinary election,1848,1848,1848
June Riot,1848,1848,1848
June uprising,1848,1848,1848
Kabueniyaku,1802,1857,1802@57 years
Louis-Napoleon,1808,1873,1808@73 years
March Revolution,1848,1848,1848
Vienna March Revolution,1848,1848,1848
Hungarian folk movement,1848,1848,1848
Majar ethnic movement,1848,1848,1848
Koshut,1802,1894,1802@94
Bamend ethnic movement,1848,1848,1848
Bohemian Ethnic Movement,1848,1848,1848
Slavic Ethnic Conference,1848,1848,1848
Iierachic,1801,1859,1801@59 years
Palatsky,1798,1876,1798@1876
Berlin March Revolution,1848,1848,1848
Frankfurt nation,1848,1848,1848
Friedrich Wilhelm IV,1795,1861,1795@1861
Ropert Owen,1771,1858,1771@1858
Saint-Simon,1760,1825,1760@1825
Fourier,1772,1837,1772@1837
Proudhon,1809,1865,1809@1965
Marx,1818,1883,1818@83 years
Engels,1820,1895,1820@95
"Communist party declaration",1811,1811,11 years
Mazzini,1805,1872,1805@72 years
Republic of Rome,1802,1849,1849@2 years
Carlo-Alberto,1798,1849,1798@1849
Vittorio-Emanuele II,1820,1878,1820@78 years
Cavour,1810,1861,1810@61 years
Crimean war participation,1855,1855,1855
Italian Unification War,1859,1859,1859
Central Italy consolidation,1860,1860,1860
Garibaldi,1807,1882,1807@82
Occupation of Sicily,1860,1860,1860
Venice consolidation,1866,1866,1866
Papal Occupation,1870,1870,1870
Wilhelm I,1797,1888,1797@1888
Bismarck,1815,1898,1815@98
Danish War,1864,1864,1864
Prussia-Austrian War,1866,1866,1866
War of the War,1866,1866,1866
North Germany Federation,1867,1871,1867@71
Austria = Hungarian Empire,1867,1918,1867@1918
Austria = Hungary Dual Empire,1867,1918,1867@1918
Elisabeth,1837,1898,1837@98
Prussia-French War,1870,1871,1870@1871
French War,1870,1871,1870@1871
German Empire,1871,1918,1871@1918
Cultural struggle,1871,1880,1871@80 years
Emperor Sniper Incident,1878,1878,1878
Socialist crutching law,1878,1878,1878
Disease insurance system,1883,1883,1883
Disaster Insurance Act,1884,1884,1884
Endowment insurance law,1889,1889,1889
The Tripartite Alliance,1882,1882,1882
Re-Security Treaty,1887,1887,1887
1851 Coup,1851,1851,1851
Second Empire,1852,1870,1852@70 years
Crimean War,1853,1856,1853@56 years
Italian Unification War,1859,1859,1859
Arrow War,1856,1860,1856@60 years
Indochina soldier,1858,1867,1858@67 years
Ottoman,1809,1891,1809@91
Mexican soldiers,1861,1867,1861@67 years
Prussia-French War,1870,1871,1870@1871
French War,1870,1871,1870@1871
Temporary government,1871,1871,1871
Thier,1797,1877,1797@1877
Paris-Commune,1871,1871,1871
Third Republicans,1870,1940,1870@1940
Third Republican Constitution,1875,1875,1875
Queen Victoria,1819,1901,1819@1901
Disraeli,1804,1881,1804@81
Gladstone,1809,1898,1809@98
The second election law amendment,1867,1867,1867
Education law,1870,1870,1870
Trade union law,1871,1871,1871
The third election law amendment,1884,1884,1884
Ireland Land Act,1870,1870,1870
Nikolai I,1796,1855,1796@1855
Alexander II,1818,1881,1818@81
Sergeant Liberation Order,1861,1861,1861
Poland rebellion,1863,1863,1863
January uprising,1863,1863,1863
Assassination of Alexandre II,1881,1881,1881
Greek Revolutionary War,1821,1829,1821@29 years
Muhammad Ali,1769,1849,1769@1849
Mehmet-Alley,1769,1849,1769@1849
Egypt = Turkish War,1831,1840,1831@33 years@39 years@40 years
Egyptian case,1831,1840,1831 year@33 years@39 years@40 years
London Conference,1840,1840,1840
Crimean War,1853,1856,1853@56 years
Paris Convention,1856,1856,1856
Russia = Turkish War,1877,1878,1877@78 years
Russia war,1877,1878,1877 years@78 years
Treaty of Saint-Stefano,1878,1878,1878
Berlin Conference,1806,1878,1878@6 years
Jefferson,1743,1826,1743@1826
Louisiana acquisition,1803,1803,1803
America = British War,1812,1814,1812@14 years
The British War,1812,1814,1812@14 years
Monroe Declaration,1823,1823,1823
Monroe textbook,1823,1823,1823
Jackson,1767,1845,1767@1845
Florida acquisition,1819,1819,1819
America = Mexican war,1846,1848,1846@48 years
Oregon annexation,1846,1846,1846
Indian Forced Migration Act,1830,1830,1830
Missouri Agreement,1820,1820,1820
Kansas / Nebraska Act,1854,1854,1854
Mrs. Stow,1811,1896,1811@1996
Harriet Stow,1811,1896,1811 years@1996
Lincoln,1809,1865,1809@1965
United States of America,1861,1865,1861@1965
United States Federation,1861,1865,1861@1965
Jefferson = Devices,1808,1889,1808@89
Civil War,1861,1865,1861@1965
Lee,1807,1870,1807@70 years
Grant,1822,1885,1822@1985
Homestead Act,1862,1862,1862
Self-employed agricultural land law,1862,1862,1862
People's,1863,1863,1863
By the people,1863,1863,1863
Politics for the people,1863,1863,1863
Assassination of Lincoln,1865,1865,1865
Constitution amendment Article 13,1865,1865,1865
Acquisition of Alaska,1867,1867,1867
Mexican civil war,1861,1867,1861@67 years
Juarez,1806,1872,1806@72 years
Maximilian,1832,1867,1832@67 years
Diaz,1830,1915,1830@1915
First International,1864,1876,1864@76
International Workers Association,1864,1876,1864@196
Pakunin,1814,1876,1814 years@76 years
Second International,1889,1914,1889@1914
Nightingale,1820,1910,1820@1910
Dunan,1828,1910,1828@1910
International Olympic Games,1896,1896,1896
Coubertin,1863,1937,1863@1937
Universal Peace Conference,1899,1907,1899@1907
Thomas Cook,1808,1892,1808@92
Goethe,1749,1832,1749@1832
Schiller,1759,1805,1759@1805
Novalis,1772,1801,1772@1801
Brother Schlegel,1767,1845,1767@1845@1772@1829
Hellerin,1770,1843,1770@1843
Grimm Brothers,1785,1863,1785@1863@1786@1859
Heine,1797,1856,1797@1856
Mrs. Stahl,1766,1817,1766@1817
Chateaubriand,1768,1848,1768@1848
Yugo,1802,1885,1802@1985
Wordsworth,1770,1850,1770@1850
Scott,1771,1832,1771@1832
Byron,1788,1824,1788@1824
Emerson,1803,1882,1803@82
Hawthorn,1804,1864,1804@64 years
Whitman,1819,1892,1819@92
Pushkin,1799,1837,1799@1837
Stendhal,1783,1842,1783@1842
Balzac,1799,1850,1799@1850
Frobert,1821,1880,1821@80 years
Saccharay,1811,1863,1811@63 years
Dickens,1812,1870,1812@70 years
Googoli,1809,1852,1809@52 years
Turgenev,1818,1883,1818@83 years
Dostoevsky,1821,1881,1821@81
Tolstoy,1828,1910,1828@1910
Chekhov,1860,1904,1860@1904
Zola,1840,1902,1840@1902
Morpusan,1850,1893,1850@93
Ibsen,1828,1906,1828@1906
Strindberg,1849,1912,1849@1912
Pod Rail,1821,1867,1821@67 years
Lampo,1854,1891,1854@91
Classicalist painting,1770,1900,the late 18th century@19th century
David,1748,1825,1748@1825
Angle,1780,1867,1780@1867
Delacroix,1798,1863,1798@1863
Millet,1814,1875,1814@75 years
Goya,1746,1828,1746@1828
Daumier,1808,1879,1808@79 years
Courbet,1819,1877,1819@1977
Manet,1832,1883,1832@83 years
Monet,1840,1926,1840@1926
Renoir,1841,1919,1841@1919
Cezanne,1839,1906,1839@1906
Gogan,1848,1903,1848@1903
Van Gogh,1853,1890,1853@90 years
Rodin,1840,1917,1840@1917
Classical music,1750,1900,late 18th century@19th century
Haydn,1732,1809,1732@1809
Mozart,1756,1791,1756@91
Beethoven,1770,1827,1770@1827
Schubert,1797,1828,1797@1828
Berlioz,1803,1869,1803@69 years
Schumann,1810,1856,1810@56 years
List,1811,1886,1811 years@86 years
Franz List,1811,1886,1811@86 years
Chopin,1810,1849,1810@49 years
Mussorgsky,1839,1881,1839@81 years
Tchaikovsky,1840,1893,1840@93
Wagner,1813,1883,1813@83 years
Wagner,1813,1883,1813@83 years
Smetana,1824,1884,1824@84 years
Debussy,1862,1918,1862@1918
Kant,1724,1804,1724@1804
Fichte,1762,1814,1762@1814
Schelling,1775,1854,1775@1854
Hegel,1770,1831,1770@1831
Feuerbach,1804,1872,1804@72 years
Marx,1818,1883,1818@83 years
Bentham,1748,1832,1748@1832
John = Stuart-Mill,1806,1873,1806@73 years
CONT,1798,1857,1798@1857
Herbert Spencer,1820,1903,1820@1903
Shoppen Howell,1788,1860,1788@1860
Kierkegaard,1813,1855,1813@55 years
Nietzsche,1844,1900,1844@1900
Freud,1856,1939,1856@1939
Malthus,1766,1834,1766@1834
Ricardo,1772,1823,1772@1823
List,1789,1846,1789@1846
Ranke,1795,1886,1795@1886
Savigny,1779,1861,1779@1861
Faraday,1791,1867,1791@1867
Meyer,1814,1878,1814@78 years
Helmholtz,1821,1894,1821@94
X-ray,1845,1923,1845@1923
Curie and his wife,1859,1934,1859@1906@1867@1934
Liebig,1803,1873,1803@73 years
Darwin,1809,1882,1809@82
Mendel,1822,1884,1822@84
Pasteur,1822,1895,1822@95
Koch,1843,1910,1843@1910
Nobel,1833,1896,1833 years@96 years
Morse,1791,1872,1791@1872
Bell,1847,1922,1847@1922
Marconi,1874,1937,1874@1937
Edison,1847,1931,1847@1931
Diesel,1858,1913,1858@1913
Daimler,1834,1900,1834@1900
Tasman,1603,1659,1603@59 years
Cook,1728,1779,1728@79 years
Hedin,1865,1952,1865@1952
Livingston,1813,1873,1813@73 years
Stanley,1841,1904,1841@1904
Piari,1856,1920,1856@1920
Amundsen,1872,1928,1872@1928
Scott,1868,1912,1868@1912
Ottoman Empire,1299,1922,1299@1922
Vienna siege,1683,1683,1683
Second Vienna siege,1683,1683,1683
Treaty of Carlovitz,1699,1699,1699
Kyushu-Kayneri Convention,1774,1774,1774
Napoleon's occupation of Egypt,1798,1799,1798@99
Dissolution of the army corps of the Yenicelli,1826,1826,1826
Ibn = Abdul-Wahhab,1703,1791,1703@91
Wahahab kingdom,1744,1889,around 1744@1818@1823@89 years
The Kingdom of Saour,1744,1889,around 1744@1818@1823@198
Muhammad Ali,1769,1849,1769@1849
Mehmet-Alley,1769,1849,1769@1849
Muhammad Ali,1805,1952,1805@1952
Egypt = Turkish War,1831,1840,1831@33 years@39 years@40 years
Turkey = UK Trade Treaty,1838,1838,1838
London Conference,1840,1840,1840
London Treaty of Nations,1840,1840,1840
Lesseps,1805,1894,1805@94 years
Urabee's revolt,1881,1882,1881@82
Urabi-Pasha's revolt,1881,1882,1881@82
Mustafa = Carmill,1874,1908,1874@1908
Tanjimart,1839,1876,1839 years@76 years
Benefit reform,1839,1876,1839@76 years
Abdul-Mejit I,1823,1861,1823@61 years
Gülhane Royal Decree,1839,1839,1839
Crimean War,1853,1856,1853@56 years
Abdul-Hamit II,1842,1918,1842@1918
Midhat Pasha,1822,1884,1822@84
Midhat Constitution,1876,1876,1876
Russia = Turkish War,1877,1878,1877@78 years
Russia war,1877,1878,1877 years@78 years
Kajar morning,1796,1925,1796@1925
Treaty of Turkish Manchae,1828,1828,1828
Saido Ali-Muhammad,1819,1850,1819@50 years
Pervert 's turbulence,1848,1850,1848@50 years
Tobacco = boycott movement,1891,1891,1891
Duller knee morning,1747,1842,1747@1842
Afghan war,1838,1919,1838@42 years@78 years@80 years@1919
Afghanistan Protected Nationalization,1880,1880,1880
Bukhara-Han County,1505,1920,1505@1920
Bohara = Han Kingdom,1505,1920,1505@1920
Hiva-Han County,1512,1920,1512@1920
Mughal Empire,1526,1858,1526@1858
Carnatic War,1744,1763,1744@61 years@63 years
Karnataka War,1744,1763,1744@61 years@63 years
Battle of Brassie,1757,1757,1757
Clive,1725,1774,1725@74 years
Mysore War,1767,1799,1767@69 years@80 years@84 years@90 years@92 years@99 years
Maratha alliance,1708,1818,1708@1818
Maratha war,1775,1818,1775@82 years@1803 year 05@1817 year@18 years
Abolition of trade exclusivity for British East India Company,1813,1813,1813
Gurkha War,1814,1816,1814@16 years
Commercial suspension of British East India Company,1833,1833,1833
Shiku War,1845,1849,1845@46 years@48 years@49 years
Punjab consolidation,1849,1849,1849
Sheperghy's rebellion,1857,1859,1857@59 years
Sevoy's revolt,1857,1859,1857@59 years
Lakshmi-Bai,1858,1858,1858
Occupying Delhi Castle,1857,1857,1857
Mughal empire died,1858,1858,1858
East India Company dissolved,1858,1858,1858
British East India Company dissolved,1858,1858,1858
Indian Empire,1877,1947,1877@1947
Queen Victoria,1819,1901,1819@1901
Amboyna Incident,1623,1623,1623
Mataram Kingdom,1570,1755,at the end of the 16th century@1755
Republic of Batavia,1795,1806,1795@1806
East India Company dissolved,1799,1799,1799
Dutch East India Company Dissolution,1799,1799,1799
United Kingdom = Dutch Agreement,1824,1824,1824
Java War,1825,1830,1825@30 years
Fan = Den = Boss,1780,1844,1780@1844
Kingdom of Aceh,1470,2000,the late 15th century@20th century
Aceh war,1873,1912,1873@1912
Combow morning,1752,1885,1752@1885
Araunpaya morning,1752,1885,1752@1885
Burma War,1824,1886,1824@26 years@52 years@53 years@198 years@86 years
Myanmar War,1824,1886,1824@26 years@52 years@53 years@198 years@86 years
Burma consolidation,1886,1886,1886
Myanmar consolidation,1886,1886,1886
Nishiyama Party's turbulence,1773,1802,1773@1802
Tyson Party's turbulence,1773,1802,1773@1802
Nishiyama Morning,1778,1802,1778@1802
Nongfeng 暎,1762,1820,1762@1820
Fu Ning Feng,1762,1820,1762@1820
Yoshinobu,1762,1820,1762@1820
Nguyen Dynasty,1802,1945,1802@1945
Pinyo,1741,1799,1741@1999
Buddha Yue war,1858,1862,1858@62 years
Saigon Convention,1862,1862,1862
Cambodia Protected Nationalization,1863,1863,1863
Liu Eifuku,1837,1917,1837@1917
Yue Treaty,1883,1884,1883@1884
Qing Buddha War,1884,1885,1884@1985
Tianjin Treaty,1885,1885,1885
French Federation of Indochina,1887,1945,1887@1945
Ruan Prabang Kingdom,1707,1946,1707@1946
Laos,1899,1899,1899
Transferred to Federal Indochina Federation,1899,1899,1899
Rattanakosin morning,1782,1782,1782
Chakri Morning,1782,1782,1782
Poling Treaty,1855,1855,1855
Rama V,1853,1910,1853@1910
Chulalongcon,1853,1910,1853@1910
White Lionism Ran,1796,1804,1796@1804
Tenri's Ran,1813,1813,1813
McCartney,1737,1806,1737@1806
Amherst,1773,1857,1773@1857
Opium war,1840,1842,1840@42 years
Mogami,1782,1850,1782@1850
Norinobu Forest,1785,1850,1785@1850
Nanjing Treaty,1842,1842,1842
Gokang (Five mouth) commerce proceedings,1843,1843,1843
Tiger Gate War Supplement Treaty,1843,1843,1843
Treaty of Treaty,1844,1844,1844
KURU Pact,1844,1844,1844
Wei source,1794,1856,1794@1856
Arrow Incident Incident,1856,1856,1856
French missionary murder case,1856,1856,1856
Arrow War,1856,1860,1856@60 years
Demolition of the Yonen Garden,1860,1860,1860
Beijing Treaty,1860,1860,1860
Treaty of Nerchinsk,1689,1689,1689
Caught Treaty,1727,1727,1727
Lacsman,1766,1766,1766 after 1966
Muravyov,1809,1881,1809@81
Aigun Convention,1858,1858,1858
Treaty of Love,1858,1858,1858
Beijing Treaty,1860,1860,1860
Dew · Qing Beijing Treaty,1860,1860,1860
Russo-Japanese Parent Convention,1855,1855,1855
Treaty of Turkish Manchae,1828,1828,1828
Bukhara-Han County,1505,1920,1505@1920
Bohara = Han Kingdom,1505,1920,1505@1920
Hiva-Han County,1512,1920,1512@1920
Yakubu = Beku,1820,1877,around 1820@77 years
Ili Incident,1871,1881,1871@81
Ili Convention,1881,1881,1881
Taipinghua disaster,1851,1864,1851@64 years
Hong Jun,1813,1864,1813@64 years
Emperor Xianfeng,1831,1861,1831@61 years
Taiping Heaven,1851,1864,1851@64 years
Sogoku clan,1811,1872,1811 years@72 years
Lee Hong-ho,1823,1901,1823@1901
Ward,1831,1862,1831@62
Gordon,1833,1885,1833@1985
Parent's God,1832,1898,1832@98
The same emperor,1856,1875,1856@75 years
Yujong,1856,1875,1856@75 years
Nishi Taito,1835,1908,1835@1908
Left Hanko,1812,1885,1812@1985
Perry,1794,1858,1794@1858
Treaty of Japan-US Parent,1854,1854,1854
Japan-US Cooperation Agreement on Commerce,1858,1858,1858
Harris,1804,1878,1804@78 years
Nisshin Family Rule,1871,1871,1871
Taiwan soldier,1874,1874,1874
Sakhala-Kurile Exchange Treaty,1875,1875,1875
The turbulent coming turbulence,1811,1812,1811@12 years
Ganghwa Island Incident,1875,1875,1875
Japan-Morning Economic Treaty,1876,1876,1876
Ganghwa Island Treaty,1876,1876,1876
Kojong,1852,1919,1852@1919
Tsunodate,1820,1898,1820@98
Umbashi Navy,1882,1882,1882
Kim Ok,1851,1894,1851@94
Ko Takagoshi,1884,1884,1884
Tianjin Treaty,1885,1885,1885
Japan-Qing Tianjin Treaty,1885,1885,1885
Ding Quai,1762,1836,1762@1836
Choi Qian,1824,1864,1824@64 years
All-inclusive,1854,1895,1854@95 years
Taiwan Peasant War,1894,1894,1894
East School Party's turbulence,1894,1894,1894
Sino-Japanese War,1894,1895,1894@95
Convention of Shimonoseki,1895,1895,1895
Three countries interference,1895,1895,1895
Disraeli,1804,1881,1804@81
Suez Canal company stock acquisition,1875,1875,1875
Joseph Chamberlain,1836,1914,1836@1914
Mr. and Mrs. Webb,1858,1947,1859@1947@1858@1943
Bernard Shaw,1856,1950,1856@1950
Care-Hardy,1856,1915,1856@1915
ASKIS,1852,1988,1852@1928
National Insurance Act,1911,1911,1911
Congressional Act,1911,1911,1911
House law,1911,1911,1911
Easter uprising,1916,1916,1916
Third Republicans,1870,1940,1870@1940
Boulanger Incident,1887,1889,1887@89 years
Dreyfus Case,1894,1899,1894@99
Herzl,1860,1904,1860@1904
Zola,1840,1902,1840@1902
Clemenceau,1841,1929,1841@1929
British French tie,1904,1904,1904
Separation of Parishes,1905,1905,1905
Resigning Bismarck,1890,1890,1890
Wilhelm II,1859,1941,1859@1941
LaSalle,1825,1864,1825@64 years
Beaver,1840,1913,1840@1913
Bernstein,1850,1932,1850@1932
Lenin,1870,1924,1870@1924
Purharnov,1856,1918,1856@1918
Martov,1873,1923,1873@1923
Nikolai II,1868,1918,1868@1918
Blood Sunday Incident,1905,1905,1905
Gapon,1870,1906,1870@1906
The First Russian Revolution,1901,1905,1905@1 year
Potemkin's revolt,1905,1905,1905
October Declaration,1905,1905,1905
Decree of Decree,1905,1905,1905
Witte,1849,1915,1849@1915
Witte,1849,1915,1849@1915
Stroy Pin,1862,1911,1862@1911
Jeronimo,1829,1909,1829@1909
Rockefeller,1839,1937,1839@1937
Rockefeller I,1839,1937,1839@1937
Carnegie,1835,1919,1835@1919
Morgan,1837,1913,1837@1913
Sherman Antitrust Law,1890,1890,1890
McKinley,1843,1901,1843@1901
America = Spain War,1898,1898,1898
US West War,1898,1898,1898
John = Hay,1838,1905,1838@1905
Opening declaration for the door,1899,1900,1899@1900
Theodore = Roseworth,1858,1919,1858@1919
Theodore = Roosevelt,1858,1919,1858@1919
Wilson,1856,1924,1856@1924
Livingston,1813,1873,1813@73 years
Stanley,1841,1904,1841@1904
Berlin Conference,1884,1885,1884@1985
Congo free country,1885,1908,1885@1908
Leopold II,1865,1909,1865@1909@1908
Urabee's revolt,1881,1882,1881@82
Olavy's rebellion,1881,1882,1881@82
Protection of Egypt,1882,1882,1882
Protected country of Great Britain · Egypt,1882,1882,1882
Muhammad = Ahmad,1844,1885,around 1844@1985
Mafdi's revolt,1881,1898,1881@98
Gordon,1833,1885,1833@1985
Kingdom of Buganda,1601,1894,17th century@1894
Cecil-Rose,1853,1902,1853@1902
Transvaal Republic,1852,1902,1852@1902
Orange Free State,1854,1902,1854@1902
South Africa War,1899,1902,1899@1902
South A · Boule War,1899,1902,1899@1902
Algerian capture,1830,1830,1830
France Algerian capture,1830,1830,1830
Tunisia protection Nationalization,1881,1881,1881
France Tunisia Protected Nationalization,1881,1881,1881
Ashanti Kingdom,1650,1902,late 17th century@1902
Kingdom of Dahome,1601,1894,17th century@1894
Samori-Toure,1830,1900,around 1830@1900
Samori Empire,1870,1898,around 1870@98
Fashetha incident,1898,1898,1898
Maji-Maji's Uprising,1905,1907,1905,2007
The First Moroccan Incident,1905,1905,1905
Tangier incident,1905,1905,1905
Algeciras Conference,1901,1906,1906@1 year
The Second Moroccan Incident,1911,1911,1911
Agadir incident,1911,1911,1911
Morocco protection Nationalization,1912,1912,1912
France Morocco Protected State,1912,1912,1912
Menelik II,1844,1913,1844@1913
Italian troops invaded Ethiopia,1895,1896,1895@1996
Italy = Turkish War,1911,1912,1911@12 years
Tasman,1603,1659,1603@59 years
Cook,1728,1779,1728@79 years
Kamehameha morning,1795,1893,1795@1893
Liliuokalani,1838,1917,1838@1917
America = Spain War,1898,1898,1898
US West War,1898,1898,1898
Mexican Revolution,1910,1917,1910@17 years
Diaz,1830,1915,1830@1915
Madero,1873,1913,1873@1913
Zapata,1879,1919,around 1879@1919
Billiya,1877,1923,1877@1923
Caransa,1859,1920,1859@1920
Three Emperors Alliance,1873,1873,1873
German Alliance,1879,1879,1879
The Tripartite Alliance,1882,1915,1882@1915
Wilhelm II,1859,1941,1859@1941
Japan-UK alliance,1902,1902,1902
British French tie,1904,1904,1904
EU Russia,1907,1907,1907
Morocco protection Nationalization,1912,1912,1912
France Morocco Protected State,1912,1912,1912
Italy = Turkish War,1911,1912,1911@12 years
Vulcan alliance,1903,1912,1912@3 years
The First Balkan War,1912,1913,1912@13
The Second Balkan War,1906,1913,1913@6 years
Universal Peace Conference,1899,1907,1899@1907
Tolstoy,1828,1910,1828@1910
Anatol-France,1844,1924,1844@1924
Romain-Roland,1866,1944,1866@1944
Russell,1872,1970,1872@1970
Jean-Jeres,1859,1914,1859@1914
Rosa-Luxembourg,1870,1919,1870@1919
Second International Collapse,1920,1920,1920
John = Hay,1838,1905,1838@1905
Variant of 戌,1806,1898,1898@6 years
Yang Dynasty,1858,1927,1858@1927
Liang Ching-he,1873,1929,1873@1929
Emperor,1871,1908,1871@1908
Political change of the Buddha,1898,1898,1898
Nishi Taito,1835,1908,1835@1908
Yoshiwa incident,1900,1901,1900@01
Russo-Japanese War,1904,1905,1904,2005
Blood Sunday Incident,1905,1905,1905
The First Russian Revolution,1905,1905,1905
Fengtian Battle,1905,1905,1905
Battle of the Sea of ​​Japan,1905,1905,1905
Theodore = Roseworth,1858,1919,1858@1919
Theodore = Roosevelt,1858,1919,1858@1919
Treaty of Portsmouth,1905,1905,1905
Japan-France Agreement,1907,1907,1907
Korea Empire,1897,1910,1897@1910
First Japan-South Korea Agreement,1904,1904,1904
The 2nd Japan-South Korea Agreement,1905,1905,1905
Hague 's encouragement incident,1907,1907,1907
Third Japan-South Korea Agreement,1907,1907,1907
Ito Hirofumi,1841,1909,1841@1909
Anping,1879,1910,1879@1910
Sun Yat-sen,1866,1925,1866@1925
Chapter Bang Lin,1869,1936,1869@1936
Railroad State Ordinance,1911,1911,1911
Xinhai Revolution,1911,1912,1911@12 years
First Revolution,1911,1912,1911@12 years
Foundation of Republic of China,1912,1912,1912
Yuyo Kai,1859,1916,1859@1916
Founding Emperor,1906,1967,1906@67 years
Fengi,1906,1967,1906@67 years
Temporary agreement law,1912,1912,1912
Song Dynasty,1882,1913,1882@1913
Second Revolution,1913,1913,1913
The Third Revolution,1915,1915,1915
Warlord,1916,1928,1916@28 years
Shar-Wallie Urawler,1703,1762,1703@62
Lahm-Mohan-Roy,1772,1833,1772@74 years@1833
Naorgie,1825,1917,1825@1917
Banerjee,1848,1925,1848@1925
Tirak,1856,1920,1856@1920
Bengal division order,1905,1905,1905
Curzon method,1905,1905,1905
Cursor,1859,1925,1859@1925
Jose-Rizal,1861,1896,1861@96
Aginaldo,1869,1964,1869@1964
The Philippine Revolution,1896,1902,1896@1902
The Republic of the Philippines was launched,1899,1899,1899
Maloros Republic,1899,1899,1899
Philippines = American War,1899,1902,1899@1902
Rama V,1853,1910,1853@1910
Fan = Boi Chau,1867,1940,1867@1940
Fan - Cheu Chin,1872,1926,1872@1926
Japan-France Agreement,1907,1907,1907
Afghanie,1838,1897,1838@39 years@97 years
Muhammad-Abdouff,1849,1905,1849@1905
Abdul-Hamit II,1842,1918,1842@1918
Youth Turkish Revolution,1908,1908,1908
Kajar morning,1796,1925,1796@1925
Tobacco = Poicot exercise,1891,1891,1891
Iranian Constitutional Revolution,1905,1911,1905@11 years
World War I,1914,1918,1914@18 years
Salayevo incident,1914,1914,1914
Franz-Ferdinand,1864,1914,1864@1914
Austria's Serbian Declaration of War,1914,1914,1914
Participation in Japan,1914,1914,1914
Ishii · Lancing agreement,1917,1917,1917
Battle of Tannenberg,1914,1914,1914
Hindenburg,1847,1934,1847@1934
Battle of Marne,1914,1914,1914
London Confidentiality Treaty,1915,1915,1915
Withdrawal from the Three Kingdoms alliance,1915,1915,1915
Italian triple alliance withdrawal,1915,1915,1915
Participation in Italy,1915,1915,1915
Hussein · McMahon Agreement,1915,1915,1915
Husain · McMahon Agreement,1915,1915,1915
Hussein · McMahon letter,1915,1915,1915
Sykes · Pico Agreement,1916,1916,1916
Promises of Indian Autonomy,1917,1917,1917
Balfour Declaration,1917,1917,1917
Battle of Somme,1906,1916,1916@6 years
Battle of Ypres,1904,1917,1914@10 years@15 years@4 years@17 years
Unlimited submarine strategy,1917,1917,1917
Participation in the United States of America,1917,1917,1917
Kir 's military port sailor rebellion,1918,1918,1918
Establishment of the German Republic,1918,1918,1918
German armistice agreement,1918,1918,1918
Germany Treaty of Armistice,1918,1918,1918
Russian single peace,1918,1918,1918
Nikolai II,1868,1918,1868@1918
Temporary government,1903,1917,1917@3 years
Kerensky,1881,1970,1881@1970
Lenin,1870,1924,1870@1924
April Thesis,1917,1917,1917
November Revolution,1917,1917,1917
Russian calendar October Revolution,1917,1917,1917
Declaration on peace,1917,1917,1917
Declaration on land,1917,1917,1917
Trotsky,1879,1940,1879@1940
Soviet Union Interference War,1918,1922,1918@22
Siberian soldiers,1918,1918,1918
Soviet-Polish War,1920,1921,1920@21 years
British Soviet Trade Agreement,1921,1921,1921
UK Soviet approval,1924,1924,1924
Italian Soviet approval,1924,1924,1924
French Soviet authorization,1924,1924,1924
Japanese Soviet approval,1925,1925,1925
Wilson,1856,1924,1856@1924
Lloyd-George,1863,1945,1863@1945
Clemenceau,1841,1929,1841@1929
Treaty of Saint-Germain,1919,1919,1919
Neuen Treaty,1919,1919,1919
Trianon Convention,1920,1920,1920
Sevres Convention,1920,1920,1920
Washington Congress,1921,1922,1921@22
Eliminate Japan-UK alliance,1921,1921,1921
Geneva Conference on Disarmament,1927,1927,1927
Kellogg,1856,1937,1856@1937
Brian,1862,1932,1862@1932
London Disarmament Conference,1930,1930,1930
Lloyd-George Nationwide Cabinet,1916,1922,1916@22
The 4th election law amendment,1918,1918,1918
Women's suffrage,1918,1918,1918
British women's suffrage,1918,1918,1918
De Vallera,1882,1975,1882@1975
McDonald's,1866,1937,1866@1937
First McDonald's Cabinet,1924,1924,1924
The 5th election law amendment,1928,1928,1928
Rule Occupation,1923,1925,1923@25 years
Rule soldier,1923,1925,1923@25 years
Brian,1862,1932,1862@1932
Rosa-Luxembourg,1870,1919,1870@1919
Carl-Reeve Knick,1871,1919,1871@1919
Weimar republic,1919,1933,1919@33 years
Weimar Republic,1919,1933,1919@33 years
